trail_id,name,area_name,estimated_strenuousness_score
10300214,Forney Ridge to Silers Bald to Clingman Loop,Great Smoky Mountains National Park,4
10457006,"Bradley Fork, Dry Sluice Gap, Appalachian, Hughes Ridge and Chasteen Creek Loop",Great Smoky Mountains National Park,5
10327184,Spruce Mountain Trail,Great Smoky Mountains National Park,3
10386497,Appalachian Trail: Lake Fontana Dam to Clingmans Dome,Great Smoky Mountains National Park,5
10259298,Big Creek Perimeter Loop,Great Smoky Mountains National Park,5
10013141,Rich Gap via Long Hungry Ridge Trail,Great Smoky Mountains National Park,5
10036694,Spruce Mountain Loop Trail,Great Smoky Mountains National Park,5
10236356,Lakeshore Trail via Fontana Dam,Great Smoky Mountains National Park,4
10431929,"Thomas Divide, Newton Bald and Mingus Creek Trail",Great Smoky Mountains National Park,5
10264443,Hemphill Bald via Caldwell Fork Trail,Great Smoky Mountains National Park,5
10423168,Shuckstack via Twenty Mile Loop,Great Smoky Mountains National Park,5
10235686,Newfound Gap to Long Ridge Campsite,Great Smoky Mountains National Park,5
10111208,Beech Gap Trail to McGee Springs,Great Smoky Mountains National Park,5
10235664,Indian Creek to Martin's Gap Trail,Great Smoky Mountains National Park,5
10527458,Lakeshore and Tunnel Bypass Trail Loop,Great Smoky Mountains National Park,1
10349433,Lakeshore Loop,Great Smoky Mountains National Park,5
10327185,Beech Gap Trail,Great Smoky Mountains National Park,3
10263693,Davenport Gap to Low Gap Loop Trail,Great Smoky Mountains National Park,5
10468692,Big Creek and Mt Sterling Loop,Great Smoky Mountains National Park,5
10476068,Clingsman Dome Loop,Great Smoky Mountains National Park,5
10294045,Mount Sterling Backpacking Trail,Great Smoky Mountains National Park,5
10404669,Long Bunk Trail via Mount Sterling Trail,Great Smoky Mountains National Park,4
10369466,"Goldmine, Forney and Noland Loop",Great Smoky Mountains National Park,4
10539892,"Appalachian Trail, Rocky Top, Eagle Creek and Lakeshore Trail",Great Smoky Mountains National Park,5
10333818,Beech Flats Quiet Walkway,Great Smoky Mountains National Park,3
10235667,Cold Spring Gap Trail,Great Smoky Mountains National Park,5
10400232,"Cooper Creek Trail, Deeplow Gap Trail, Mingus Creek Trail, and Thomas Divide Trail Loop",Great Smoky Mountains National Park,5
10332652,Big Fork Ridge/Caldwell Fork/Boogerman/Caldwell,Great Smoky Mountains National Park,5
10422498,Sugarland Mountain and Huskey Gap Trail,Great Smoky Mountains National Park,5
10352958,Springhouse Branch Trail via Forney Ridge Trail,Great Smoky Mountains National Park,4
10315779,Fontana Dam to Cade’s Cove,Great Smoky Mountains National Park,5
10315058,Benton MacKaye Trail: Smokemount to Big Creek,Great Smoky Mountains National Park,5
10375085,"Silers Bald via Lakeshore Trail, Bear Creek Trail, and Welch Ridge Trail",Great Smoky Mountains National Park,5
10486155,"Mt. Collins Shelter, Clingman/Forney Trail and Camp 68",Great Smoky Mountains National Park,5
10427729,Forney Loop,Great Smoky Mountains National Park,4
10503675,Polls Gap-Rough Fork Tr to Caldwell Fork Tr,Great Smoky Mountains National Park,4
10236044,Wind Canyon Trail,Theodore Roosevelt National Park,1
10263868,Caprock Coulee Loop,Theodore Roosevelt National Park,3
10236045,Painted Canyon Nature Trail,Theodore Roosevelt National Park,1
10235012,Petrified Forest Trail,Theodore Roosevelt National Park,4
10235004,Maah Daah Hey Trail,Theodore Roosevelt National Park,5
10236047,Lower Paddock Creek Trail,Theodore Roosevelt National Park,4
10269387,Buck Hill Trail,Theodore Roosevelt National Park,3
10236042,Ridgeline Nature Trail,Theodore Roosevelt National Park,3
10236043,Coal Vein Trail,Theodore Roosevelt National Park,1
10236055,Buckhorn Trail,Theodore Roosevelt National Park,5
10236046,Jones Creek Trail,Theodore Roosevelt National Park,4
10329957,Boicourt Overlook Trail,Theodore Roosevelt National Park,1
10292724,Achenbach and North Achenbach Trail Loop,Theodore Roosevelt National Park,5
10269386,Old East Entrance Station Trail,Theodore Roosevelt National Park,1
10443456,Painted Canyon Trail,Theodore Roosevelt National Park,3
10291297,The Big Plateau Trail,Theodore Roosevelt National Park,4
10291317,Lone Tree Spring Trail,Theodore Roosevelt National Park,4
10239359,Achenbach/Bison Trail Loop,Theodore Roosevelt National Park,5
10347969,East River Road to Scenic Loop Drive,Theodore Roosevelt National Park,2
10291315,Peaceful Valley Ranch Trails,Theodore Roosevelt National Park,3
10291314,Upper Talkinton Loop Trail,Theodore Roosevelt National Park,4
10291316,Ekblom and Maah Daah Hey Trail,Theodore Roosevelt National Park,4
10236048,Upper Paddock Creek Trail,Theodore Roosevelt National Park,4
10032574,Ledges Trail,Cuyahoga Valley National Park,3
10235835,Brandywine Gorge Trail,Cuyahoga Valley National Park,3
10035195,Stanford House to Brandywine Falls Trail,Cuyahoga Valley National Park,3
10238254,Blue Hen Falls Trail,Cuyahoga Valley National Park,3
10039328,Salt Run Trail,Cuyahoga Valley National Park,3
10034704,Plateau Trail,Cuyahoga Valley National Park,3
10245164,Pine Grove Trail and Ledges Trail Loop from Kendall Lake,Cuyahoga Valley National Park,3
10272971,Buckeye Trail to Valley Bridle Trail Loop,Cuyahoga Valley National Park,3
10234182,Wetmore Bridle Trail,Cuyahoga Valley National Park,3
10257890,Ohio and Erie Canal Towpath Trail: Brecksville Station,Cuyahoga Valley National Park,1
10266197,Buckeye Trail: Blue Hen to Jaite,Cuyahoga Valley National Park,4
10264336,Buckeye Trail: Jaite to Brecksville Station,Cuyahoga Valley National Park,4
10000147,Boston Run Trail,Cuyahoga Valley National Park,3
10243139,Kendall Lake Loop,Cuyahoga Valley National Park,1
10235836,Pine Grove Trail,Cuyahoga Valley National Park,1
10019479,Buckeye Trail and Ohio & Erie Canal Towpath Loop,Cuyahoga Valley National Park,3
10235844,Oak Hill Trail,Cuyahoga Valley National Park,1
10344553,Ledges Trail and Pine Grove Trail Loop,Cuyahoga Valley National Park,3
10306982,Boston to Red Lock Loop via Buckeye Trail and Ohio and Erie Canal Towpath,Cuyahoga Valley National Park,4
10310616,Wetmore Outer Loop,Cuyahoga Valley National Park,4
10235841,Tree Farm Trail,Cuyahoga Valley National Park,1
10276110,Riding Run Trail Loop,Cuyahoga Valley National Park,3
10344781,Ohio and Erie Canal Towpath: Peninsula to Boston Mills,Cuyahoga Valley National Park,1
10295028,Perkins Trail and Riding Run Loop,Cuyahoga Valley National Park,3
10300429,Ohio and Erie Canal Towpath from Ira Trailhead,Cuyahoga Valley National Park,1
10305108,Ledges Trail Loop via Haskell Run Trail,Cuyahoga Valley National Park,3
10295083,Furnace Run,Cuyahoga Valley National Park,3
10240928,Cross Country Trail from Quick Road,Cuyahoga Valley National Park,1
10276946,Cross Country Trail from Kendall Lake,Cuyahoga Valley National Park,3
10344771,Ohio and Erie Canal Towpath from Boston Mills to Peninsula,Cuyahoga Valley National Park,1
10344762,Ohio and Erie Canal Towpath: Red Lock to Peninsula,Cuyahoga Valley National Park,2
10344879,Buckeye Trail: Jaite to Boston,Cuyahoga Valley National Park,4
10355894,Twin Sister Falls,Cuyahoga Valley National Park,1
10270881,East Rim MTB Trail,Cuyahoga Valley National Park,3
10346689,"Wetmore, Lake and Salt Run Trail Loop ",Cuyahoga Valley National Park,4
10320598,"Perkins Trail, Riding Run, and Furnace Trail Loop",Cuyahoga Valley National Park,4
10342415,Buckeye Trail to Bridle Trail Loop,Cuyahoga Valley National Park,4
10344779,Buckeye Trail and Ohio and Erie Canal Towpath Loop Extended,Cuyahoga Valley National Park,4
10012275,Haskell Run Trail,Cuyahoga Valley National Park,1
10348791,Buckeye Trail: Short Loop,Cuyahoga Valley National Park,1
10294673,Valley Bridle Trail,Cuyahoga Valley National Park,1
10344875,Buckeye Trail and Bridle Trail Loop from Red Lock Trailhead,Cuyahoga Valley National Park,4
10235837,Forest Point Trail,Cuyahoga Valley National Park,1
10406483,Ohio and Erie Canal Towpath and Buckeye Trail Loop,Cuyahoga Valley National Park,4
10406135,"Buckeye, West Highland Road, and Stanford Loop",Cuyahoga Valley National Park,4
10270879,Cuyahoga Valley Trail,Cuyahoga Valley National Park,2
10324329,Hale Farm Connector to Ohio & Erie Canal Towpath Trail,Cuyahoga Valley National Park,1
10376904,Langes Run and Butler’s Trail Loop,Cuyahoga Valley National Park,1
10307663,Three Waterfalls Loop [PRIVATE PROPERTY],Cuyahoga Valley National Park,4
10235829,Old Carriage Trail [CLOSED],Cuyahoga Valley National Park,4
10000482,Garfield Peak Trail,Crater Lake National Park,3
10034294,Cleetwood Cove Trail,Crater Lake National Park,3
10038157,The Watchman Peak Trail,Crater Lake National Park,3
10000879,Mount Scott Trail,Crater Lake National Park,3
10006702,Discovery Point Trail,Crater Lake National Park,1
10249415,Plaikni Falls Trail,Crater Lake National Park,1
10031540,Wizard Island Trail,Crater Lake National Park,3
10016688,Sun Notch Trail,Crater Lake National Park,1
10249416,Pinnacles Valley Trail,Crater Lake National Park,1
10033225,Mazama Village to Rim Village at Crater Lake,Crater Lake National Park,4
10260669,Crater Lake Rim Scenic Drive,Crater Lake National Park,2
10013161,Godfrey Glen Trail,Crater Lake National Park,1
10007903,Crater Peak Trail,Crater Lake National Park,4
10015976,Annie Creek Canyon Trail,Crater Lake National Park,3
10012733,Castle Crest Wildflower Garden Trail,Crater Lake National Park,1
10008619,Dutton Creek Trail,Crater Lake National Park,3
10236072,Lightning Spring Trail,Crater Lake National Park,4
10309323,Pacific Crest Trail and Alternate Loop,Crater Lake National Park,5
10236071,Lady of the Woods Trail,Crater Lake National Park,1
10311520,Stuart Falls Trail,Crater Lake National Park,4
10339650,Union Peak Trail,Crater Lake National Park,4
10384539,PCT: Crater Lake to Willamette Trailhead,Crater Lake National Park,4
10023320,Boardwalk Loop Trail,Congaree National Park,1
10007467,Weston Lake Loop Trail,Congaree National Park,1
10236209,Oakridge Trail,Congaree National Park,2
10236213,Congaree River Trail,Congaree National Park,2
10111657,Kingsnake Trail,Congaree National Park,2
10236207,Congaree Bluff Trail,Congaree National Park,1
10269694,Cedar Creek,Congaree National Park Wilderness,2
10451634,Congaree River Blue Trail,Congaree National Park,4
10235471,Notch Trail,Badlands National Park,3
10236013,Castle Trail,Badlands National Park,4
10036809,The Door Trail,Badlands National Park,3
10040859,Saddle Pass Trail,Badlands National Park,3
10021545,Medicine Root Loop Trail,Badlands National Park,1
10263286,The Window Trail,Badlands National Park,1
10037874,Cliff Shelf Nature Trail,Badlands National Park,1
10039409,Fossil Exhibit Trail,Badlands National Park,1
10026500,Rankin Ridge Interpretive Trail,Wind Cave National Park,3
10018051,Wind Cave Canyon Trail,Wind Cave National Park,1
10028191,Lookout Point Trail and Centennial Trail Loop,Wind Cave National Park,4
10036805,Cold Brook Canyon Trail,Wind Cave National Park,1
10033733,East Bison Flats Trail,Wind Cave National Park,4
10037873,Boland Ridge Trail,Wind Cave National Park,3
10448920,Sage Creek Loop,Badlands National Park,5
10312492,Centennial Trail: Highway 87 to Highlander Rd,Wind Cave National Park,4
10354442,Sheep Mountain Table Road,Badlands National Park,4
10028190,Elk Mountain Interpretive Trail,Wind Cave National Park,1
10333773,Prairie Vista Loop,Wind Cave National Park,1
10236061,Highland Creek Trail to Centennial Trail Loop,Wind Cave National Park,5
10042715,Alum Cave Trail to Mount LeConte,Great Smoky Mountains National Park,5
10234019,Chimney Tops Trail,Great Smoky Mountains National Park,5
10000685,Rainbow Falls Trail,Great Smoky Mountains National Park,4
10002171,Grotto Falls Trail,Great Smoky Mountains National Park,3
10243771,Laurel Falls Trail,Great Smoky Mountains National Park,1
10233267,Abrams Falls Trail,Great Smoky Mountains National Park,3
10111322,Charlies Bunion via Appalachian Trail,Great Smoky Mountains National Park,4
10002866,Ramsey Cascades Trail,Great Smoky Mountains National Park,5
10259284,Peregrine Peak via Alum Cave Bluffs Trail,Great Smoky Mountains National Park,3
10259229,Spruce Flats Falls Trail,Great Smoky Mountains National Park,3
10111932,Porters Creek Trail,Great Smoky Mountains National Park,4
10026407,Mount Cammerer via Low Gap Trail,Great Smoky Mountains National Park,5
10040734,Gatlinburg Trail,Great Smoky Mountains National Park,1
10012354,Laurel Falls and Cove Mountain,Great Smoky Mountains National Park,4
10264089,Jump Off Trail via Appalachian Trail,Great Smoky Mountains National Park,4
10030861,Cucumber Gap and Little River Loop Trail,Great Smoky Mountains National Park,4
10040730,Indian Flats Falls via Middle Prong Trail,Great Smoky Mountains National Park,4
10259853,Cades Cove Loop Road,Great Smoky Mountains National Park,2
10036684,Mount LeConte via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,5
10305945,Cataract Falls,Great Smoky Mountains National Park,1
10015520,Gabes Mountain Trail to Hen Wallow Falls,Great Smoky Mountains National Park,3
10234282,Mount LeConte and Rainbow Falls via The Bullhead Trail,Great Smoky Mountains National Park,5
10259336,Baskins Creek Trail and Baskins Creek Falls,Great Smoky Mountains National Park,4
10111797,Mount LeConte via Trillium Gap Loop Trail,Great Smoky Mountains National Park,5
10250846,Icewater Spring via Appalachian Trail,Great Smoky Mountains National Park,5
10241040,Middle Prong Trail,Great Smoky Mountains National Park,4
10111984,Rocky Top from Lead Cove Trailhead,Great Smoky Mountains National Park,5
10033590,Spruce Flats Falls via Lumber Ridge Loop,Great Smoky Mountains National Park,4
10235587,Roaring Fork Motor Nature Trail,Great Smoky Mountains National Park,4
10111542,Gregory Ridge Trail to Gregory Bald,Great Smoky Mountains National Park,5
10029217,Walker Sisters Home via Little Brier Gap Trail,Great Smoky Mountains National Park,1
10235562,Meigs Creek Trail,Great Smoky Mountains National Park,4
10262146,Trillium Gap Trail to Grotto Falls,Great Smoky Mountains National Park,4
10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,Great Smoky Mountains National Park,2
10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,Great Smoky Mountains National Park,5
10253465,Look Rock Tower Trail,Great Smoky Mountains National Park,1
10235564,West Prong Trail,Great Smoky Mountains National Park,3
10111449,Fighting Creek Nature Trail,Great Smoky Mountains National Park,1
10274659,Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail,Great Smoky Mountains National Park,3
10042717,Mount Sterling via Mount Sterling Gap,Great Smoky Mountains National Park,5
10008524,Rich Mountain Loop Trail,Great Smoky Mountains National Park,4
10040735,Sugarlands Valley Nature Trail,Great Smoky Mountains National Park,1
10033605,Maddron Bald Trail to Albright Grove Loop,Great Smoky Mountains National Park,4
10258642,"Noah ""Bud"" Ogle Self-Guiding Trail",Great Smoky Mountains National Park,1
10098025,Appalachian Trail: Clingman Dome to Cades Cove,Great Smoky Mountains National Park,5
10037737,Twin Creeks Trail,Great Smoky Mountains National Park,1
10033596,Baskins Creek Falls Trail to Greenbrier Cove,Great Smoky Mountains National Park,4
10318501,Huskey Branch Falls,Great Smoky Mountains National Park,1
10255292,Old Sugarlands Trail,Great Smoky Mountains National Park,4
10260022,Metcalf Bottoms Trail,Great Smoky Mountains National Park,1
10278112,Mount LeConte via Rainbow Falls Trail,Great Smoky Mountains National Park,5
10265630,Rainbow Falls Trail and Cliff Tops Trail,Great Smoky Mountains National Park,5
10033607,Appalachian Trail: Davenport Gap to Max Patch,Great Smoky Mountains National Park,5
10235691,Schoolhouse Gap Trail,Great Smoky Mountains National Park,3
10280663,Meigs Creek Trail: Short Version,Great Smoky Mountains National Park,3
10111624,Injun Creek Trail,Great Smoky Mountains National Park,4
10010713,Anthony Creek Leadbetter Ridge Loop Trail,Great Smoky Mountains National Park,5
10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,4
10266181,Jakes Creek Trail to Avent Cabin,Great Smoky Mountains National Park,1
10292939,Mount Le Conte,Great Smoky Mountains National Park,5
10111792,Chestnut Branch Trail to Mount Cammerer,Great Smoky Mountains National Park,5
10111329,Chestnut Top Trail to Whiteoak Sink,Great Smoky Mountains National Park,4
10279123,Brushy Mountain,Great Smoky Mountains National Park,5
10284971,Lynn Camp Via Middle Prong Trail,Great Smoky Mountains National Park,3
10042714,Cove Hardwoods Nature Trail,Great Smoky Mountains National Park,3
10260510,Newfound Gap Road Drive,Great Smoky Mountains National Park,4
10258633,Elkmont Nature Trail,Great Smoky Mountains National Park,1
10270730,Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop,Great Smoky Mountains National Park,5
10235575,Mt. Sterling via Baxter Creek Trail,Great Smoky Mountains National Park,5
10039311,Lower Mount Cammerer Trail,Great Smoky Mountains National Park,5
10245065,Elijah Oliver Place Trail,Great Smoky Mountains National Park,1
10353236,Rocky Top via Anthony Creek Trail,Great Smoky Mountains National Park,5
10276323,Newfound Gap to Indian Gap,Great Smoky Mountains National Park,1
10235696,Grapeyard Ridge Trail,Great Smoky Mountains National Park,5
10235671,Huskey Gap Trail,Great Smoky Mountains National Park,1
10038786,Brushy Mountain Trail,Great Smoky Mountains National Park,5
10306112,Courthouse Rock Trail,Great Smoky Mountains National Park,3
10234202,Jakes Creek and Lynn Camp Prong,Great Smoky Mountains National Park,4
10294985,Riverview Quiet Walkway,Great Smoky Mountains National Park,1
10012885,Sugarland Mountain Trail,Great Smoky Mountains National Park,5
10011050,Little Bottoms Trail,Great Smoky Mountains National Park,4
10008136,Appalachian Trail: Fontana Lake to Mount Squires,Great Smoky Mountains National Park,4
10235590,Curry Mountain Trail,Great Smoky Mountains National Park,4
10111543,Gregory's Little Bald Trail,Great Smoky Mountains National Park,5
10028074,Cosby Self-Guided Nature Trail,Great Smoky Mountains National Park,1
10111867,"Old Sugarlands, Twin Creeks, Gatlinburg Loop Trail",Great Smoky Mountains National Park,4
10244630,Metcalf Bottoms Trail to Laurel Falls,Great Smoky Mountains National Park,5
10030871,"Gabes Mountaun, Maddron Bald and Snake Den Ridge Loop",Great Smoky Mountains National Park,5
10030854,Finley Cane Trail,Great Smoky Mountains National Park,2
10033603,Old Settlers Trail,Great Smoky Mountains National Park,4
10235689,Lead Cove Trail,Great Smoky Mountains National Park,3
10030856,Lead Cove and Finley Cane Trail,Great Smoky Mountains National Park,4
10242204,Thunderhead Prong Quiet Walkway,Great Smoky Mountains National Park,1
10349553,Whiteoak Sinks,Great Smoky Mountains National Park,1
10299002,Mount Cammerer Loop - Low Gap and Lower Cammerer,Great Smoky Mountains National Park,5
10235566,Little River and Goshen Prong Trail,Great Smoky Mountains National Park,5
10112071,Snake Den Ridge Low Gap Trail,Great Smoky Mountains National Park,5
10111114,Rabbit and Abrams Creeks Loop Trail,Great Smoky Mountains National Park,4
10259293,Appalachian Trail: Newfound Gap to Fontana Lake,Great Smoky Mountains National Park,5
10235663,Meigs Mountain Trail,Great Smoky Mountains National Park,4
10235661,Bote Mountain Trail,Great Smoky Mountains National Park,5
10259290,Appalachian Trail: Newfound Gap to Davenport Gap,Great Smoky Mountains National Park,5
10293410,Cades Cove Loop Hike,Great Smoky Mountains National Park,4
10253852,Tremont Logging History Auto Tour,Great Smoky Mountains National Park,2
10270198,Abrams Falls Via Abrams Creek Campground,Great Smoky Mountains National Park,4
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)",Great Smoky Mountains National Park,5
10235153,Ace Gap Trail,Great Smoky Mountains National Park,4
10002998,Cove Mountain Laurel Falls Loop Trail,Great Smoky Mountains National Park,4
10111793,Mount Cammerer via Groundhog Ridge Manway,Great Smoky Mountains National Park,5
10111113,Abrams Creek and Cooper Road Loop Trail,Great Smoky Mountains National Park,4
10318533,Look Rock Tower,Great Smoky Mountains National Park,1
10111112,Abrams Creek Trail,Great Smoky Mountains National Park,4
10111498,Gabes Mountain Trail to Greenbrier Creek,Great Smoky Mountains National Park,4
10111685,Laurel Creek Loop Trail,Great Smoky Mountains National Park,4
10037739,Maddron Bald,Great Smoky Mountains National Park,5
10235579,Snake Den Ridge Trail,Great Smoky Mountains National Park,5
10030321,Bradley Fork Trail,Great Smoky Mountains National Park,2
10269553,"Middle Prong, Lynn Camp, Miry Ridge-Panther Creek Loop",Great Smoky Mountains National Park,4
10005838,Russell Field Trail,Great Smoky Mountains National Park,4
10038790,Appalachian Trail and Chestnut Branch Trail Loop,Great Smoky Mountains National Park,4
10434946,Cataract Falls ADA Route,Great Smoky Mountains National Park,1
10405760,Walker Sisters Home via Little Greenbrier Trail,Great Smoky Mountains National Park,1
10040718,Pine Mountain Loop Trail,Great Smoky Mountains National Park,4
10317135,"Abram Falls, Hatcher Mountain, Copper Road and Wet Bottom Loop",Great Smoky Mountains National Park,4
10266258,Abrams Falls Via Cooper Road and Little Bottoms Trails,Great Smoky Mountains National Park,4
10245187,Pine Oak Nature Trail,Great Smoky Mountains National Park,1
10396656,Little Mountain via Little Greenbrier Trail,Great Smoky Mountains National Park,3
10340048,Chestnut Top Trail,Great Smoky Mountains National Park,5
10410103,John Oliver Cabin Access,Great Smoky Mountains National Park,1
10339384,Lumber Ridge to Middle Prong Loop,Great Smoky Mountains National Park,4
10253863,Lynn Camp Prong Trail,Great Smoky Mountains National Park,4
10028060,Cooper Road and Rabbit Creek Loop Trail,Great Smoky Mountains National Park,5
10235670,Crib Gap Trail,Great Smoky Mountains National Park,3
10391724,Rich Mountain to Indian Grave Gap,Great Smoky Mountains National Park,3
10111520,Gold Mine & Cane Creek Trails,Great Smoky Mountains National Park,4
10362040,Newfound Gap to Grassy Patch,Great Smoky Mountains National Park,5
10343693,Rabbit Creek Trail to Abrams Falls Trail Loop,Great Smoky Mountains National Park,5
10297639,Mount Crammerer to Mount Sterling Rd,Great Smoky Mountains National Park,4
10302968,Crib Gap-Turkeypen Ridge-Schoolhouse Gap,Great Smoky Mountains National Park,4
10249047,Cove Mountain Trail to Little Brier Gap,Great Smoky Mountains National Park,4
10425261,Roundtop Trail,Great Smoky Mountains National Park,4
10427717,Balsam Mountain Loop,Great Smoky Mountains National Park,5
10397577,Quilliam Cave via Courthouse Rock Trail,Great Smoky Mountains National Park,3
10338529,Wet Bottom Trail,Great Smoky Mountains National Park,3
10383584,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop",Great Smoky Mountains National Park,4
10111163,Doe Knob to Spence Field via Appalachian Trail,Great Smoky Mountains National Park,4
10321830,Low Gap and Gabes Mountain Trail Loop,Great Smoky Mountains National Park,5
10483779,Sutton Ridge Overlook Trail,Great Smoky Mountains National Park,3
10294869,Cades Cove to Ledbetter Ridge,Great Smoky Mountains National Park,3
10361662,Abrams Creek to Cades Cove Loop,Great Smoky Mountains National Park,4
10363878,Tricorner Knob and Mount Guyot via Snake Den Ridge Trail,Great Smoky Mountains National Park,5
10259232,Lynn Camp Prong and Appalachian Trail Loop,Great Smoky Mountains National Park,5
10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop",Great Smoky Mountains National Park,5
10346542,Newfound Gap Overlook to Campsite 49 via Appalachian Trail,Great Smoky Mountains National Park,4
10353016,Newfound Gap Loop via Goshen Prong to Sugarland Mountain,Great Smoky Mountains National Park,5
10235598,Beard Cane Trail,Great Smoky Mountains National Park,5
10297048,Appalachian Trail: Mount Cammerer to Clingmans Dome,Great Smoky Mountains National Park,5
10265023,Snake Den Ridge Trail to Low Den Gap Trail Loop,Great Smoky Mountains National Park,5
10304636,Tremont Thunderhead Prong Trail,Great Smoky Mountains National Park,5
10317681,Cat Stairs,Great Smoky Mountains National Park,4
10297763,Mount Guyot via Maddron Bald,Great Smoky Mountains National Park,5
10389245,Peregrine Peak and Rainbow Falls via Alum Cave Trail,Great Smoky Mountains National Park,5
10406148,Laurel Falls via Little Greenbrier Trail,Great Smoky Mountains National Park,5
10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop",Great Smoky Mountains National Park,5
10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek",Great Smoky Mountains National Park,5
10017119,Hannah Mountain Trail,Great Smoky Mountains National Park,4
10419908,Elkmont to Fontana Lake,Great Smoky Mountains National Park,5
10307201,Anthony Creek and Middle Prong Trail,Great Smoky Mountains National Park,5
10411473,Mount Collins via Little River Trail and Sugarland Mountain Trail,Great Smoky Mountains National Park,5
10478750,Cucumber Gap and Huskey Branch Falls via Jake's Creek Trail,Great Smoky Mountains National Park,4
10483088,Mt. Cammerer Backpacking Loop,Great Smoky Mountains National Park,5
10485694,Turkeypen Ridge Trail to White Oak Sinks,Great Smoky Mountains National Park,4
10365517,Gold Mine Trail,Great Smoky Mountains National Park,1
10518971,"Anthony Creek, Bote Mountain and Crib Gap Loop",Great Smoky Mountains National Park,4
10245723,Crooked Arm Scott Mountain Trail,Great Smoky Mountains National Park,5
10028187,Guadalupe Peak Texas Highpoint Trail,Guadalupe Mountains National Park,5
10004933,Lost Mine Trail,Big Bend National Park,3
10011441,South Rim Trail - Boot Springs Trail,Big Bend National Park,5
10009732,The Window Trail,Big Bend National Park,4
10007106,Emory Peak Trail,Big Bend National Park,5
10015561,Santa Elena Canyon Trail,Big Bend National Park,1
10033727,Devil's Hall Trail,Guadalupe Mountains National Park,3
10014200,Balanced Rock Trail,Big Bend National Park,1
10015800,Boquillas Canyon Trail,Big Bend National Park,3
10000013,McKittrick Canyon Trail,Guadalupe Mountains National Park,4
10034817,Hot Springs Canyon Trail,Big Bend National Park,4
10009005,Outer Mountain Loop,Big Bend National Park,5
10245047,Big Bend Hot Springs Trail,Big Bend National Park,1
10034810,Smith Spring Trail,Guadalupe Mountains National Park,1
10003528,Emory Peak Loop via Pinnacles & Laguna Meadow,Big Bend National Park,5
10002136,Window View Trail,Big Bend National Park,1
10236135,Laguna Meadow Trail,Big Bend National Park,4
10015144,Pine Canyon Trail,Big Bend National Park,3
10008045,Ernst Tinaja Trail,Big Bend National Park,1
10305572,Cattail Falls,Big Bend National Park,4
10040855,Ross Maxwell Scenic Drive,Big Bend National Park,2
10041896,Hunter Peak,Guadalupe Mountains National Park,5
10012532,Basin Loop Trail,Big Bend National Park,1
10007771,Lower Burro Mesa Pouroff Trail,Big Bend National Park,1
10002763,El Capitan Trail,Guadalupe Mountains National Park,4
10236130,Marufo Vega Trail,Big Bend National Park,5
10244276,Black Gap OHV Trail,Big Bend National Park,4
10000246,Tuff Canyon Trail,Big Bend National Park,1
10015333,Chimneys Trail,Big Bend National Park,3
10236199,Pratt Lodge via McKittrick Canyon Trail,Guadalupe Mountains National Park,3
10030975,Basin Drive,Big Bend National Park,4
10307702,Pinnacles Trail,Big Bend National Park,5
10004554,Rio Grande Village Nature Trail,Big Bend National Park,1
10273038,"Blue Creek, Pinnacles, Juniper Canyon and Dodson Trail ",Big Bend National Park,5
10300842,Devil's Hall Loop Trail,Guadalupe Mountains National Park,3
10041901,Oak Spring Trail,Big Bend National Park,3
10000998,Bush Mountain,Guadalupe Mountains National Park,5
10033736,Old Ore OHV Road,Big Bend National Park,4
10039408,Devil's Den Trail,Big Bend National Park,3
10023360,Mesa De Anguila Trail,Big Bend National Park,5
10036801,Pine Springs to McKittrick Canyon,Guadalupe Mountains National Park,4
10012661,Mule Ears - Smoky Creek Trail,Big Bend National Park,4
10033734,Sam Nail Ranch Trail,Big Bend National Park,1
10021131,The Tejas Trail,Guadalupe Mountains National Park,5
10035295,Old Maverick OHV Route,Big Bend National Park,2
10012434,Blue Creek Trail,Big Bend National Park,5
10001611,Tejas and Bear Canyon Loop to the Bowl Trail,Guadalupe Mountains National Park,5
10365515,Upper Burro Mesa Pouroff,Big Bend National Park,1
10033735,Rio Grande Village Drive,Big Bend National Park,2
10272324,Permian Reef Trail,Guadalupe Mountains National Park,5
10030435,The Pinery,Guadalupe Mountains National Park,1
10042844,The River Road OHV Trail,Big Bend National Park,4
10254743,Fossil Bone Exhibit Trail,Big Bend National Park,1
10020415,Glenn Spring OHV Trail,Big Bend National Park,4
10256929,Dorgan Sublett Trail,Big Bend National Park,1
10303895,Mule Ear Spring,Big Bend National Park,1
