trail_id,name,difficulty_rating
10015501,The Bowl Trail,2
10030291,Eagle Lake Carriage Road Trail,3
10007378,Flying Mountain Trail,1
10258677,Acadia Mountain and Man O War Trail,2
10014248,Gorge Path Trail,2
10007829,North Gorham Mountain Trail,2
10356531,Thunder Hole,1
10010045,Pemetic North and South Ridge Trails,3
10355329,The Beehive via Bowl Trail,2
10011223,Sargent Mountain South Ridge Trail,3
10013878,Champlain Mountain & Beehive Loop Trail,3
10013403,Jordan Cliffs Trail to Penobscot Mountain,2
10007749,Jordan Pond East Side Trail,2
10014845,North Bubble Trail,2
10258683,Bass Harbor Head Light Trail,1
10302636,Jordan Pond to South Bubble Summit,2
10289730,The Bubbles and North Bubble,2
10289978,"Beehive, Gorham Mountain and Ocean Path Loop",2
10235861,Dorr Mountain Cannon Brook Loop Trail,2
10014213,"Jordan Pond, Sargent Mountain, and Penobscot Mountain Loop Trail",3
10009328,Parkman Mountain Trail,2
10008614,Beech Cliff Trail via Beech Cliff Loop,2
10000541,Sargent Mountain and Gilmore Peak via Giant Slide Trail,2
10013499,Jesup Trail,2
10007701,Jordan Pond West Side Trail,2
10007431,Beachcroft Path Trail,2
10235834,Champlain North Ridge Trail,2
10258957,Schiff Path to Dorr Mountain,2
10322999,"Beehive, the Bowl, Gorham Mountain, Ocean Drive Loop",3
10007964,Witch Hole Pond Carriage Trail,3
10003667,Beech Cliff  Ladder and Canada Cliff Loop,2
10009027,Norumbega Mountain and Hadlock Ponds Loop Trail,2
10258662,Compass Harbor Trail,1
10258969,Hunters Beach Trail,1
10009396,Perpendicular Trail,2
10011012,Beech Mountain and Valley Loop,2
10013121,Cadillac Mountain West Face Trail,2
10297173,Pemetic Mountain via Pemetic Northwest Trail,2
10258978,Jordan Pond Carry to Eagle Lake and Bubbles Trails Loop,2
10260690,Acadia Park Loop Road,4
10009660,Conners Nubble Trail,2
10033567,Around The Mountain Loop Trail,3
10010498,Bald Peak Trail,2
10005044,Canon Brook Trail,2
10291331,Sargent Mountain,2
10272276,Schoodic Head Overlook and The Anvil Loop Trail,2
10028047,"Witch Hold Pond, Eagle Lake and Around Mountain Carriage Road",4
10005452,Dorr Mountain North Ridge Trail to Gorge Path Loop,2
10241325,Bernard Mountain Loop Trail,2
10290537,Bubble Pond Carriage Trail,2
10258956,Homans and Emery Path,2
10017247,Lower Hadlock Pond Loop Trail,2
10017169,Mansell Mountain Loop Trail,2
10290655,"Spring, Penobscot Mountain, Deer Brook and Jordan Pond Path Loop",2
10235828,Schooner Head Path,3
10015098,Day Mountain Trail,2
10258997,Saint Sauveur Mountain and Valley Peak Loop Trail,2
10347877,"Beehive, The Bowl, and Gorham Mountain",2
10242131,Long Pond And Great Notch Trails,2
10259004,Alder and Anvil Trails Loop,2
10279795,Beachcroft Path and Champlain North Ridge Trail,2
10258673,Quarry Path and Otter Cove Trail,2
10014092,Maple Spring Trail,2
10254744,Little Long Pond,2
10258977,Jordan Stream Path,2
10009579,Valley Peak Trail,2
10319881,"Cannon Brook, Cadillac South Ridge and Ladder Trail",2
10239622,Carriage and Around Mountain Road Loop,2
10356349,Bubbles Divide via Jordans Pond Path,2
10013918,Valley and Beech South Ridge Trails,2
10006975,Beech Mountain West Ridge Trail,2
10013411,Schoodic Head Trail,2
10001420,Deer Brook Trail via Jordan Pond Path,3
10009813,Razorback Trail,2
10342865,Jesup Path,1
10309573,Jordan Cliffs to Sargent and Penobscot Mountain Loop,2
10347976,Cadillac North Ridge Trail to South Ridge Trail,3
10008569,Asticou and Jordan Pond Path,2
10352558,Saint Sauveur and Acadia Mountain,3
10258966,Triad and Pemetic East Cliff Trails,2
10030292,Stratheden Trail,2
10276731,"Canon Brook, Cadillac South Ridge and Dorr Mountain South Ridge Trail Loop",3
10003725,The Anvil Trail,2
10000372,Valley Cove Trail,2
10352247,Cadillac Mountain North Ridge and Gorge Path Loop,2
10282890,"Mansell Mountain via Perpendicular, Razorback and Cold Brook Trail Loop",2
10028045,Ledge Trail to Saint Sauveur Trail,2
10012463,Kebo Mountain and Dorr North Ridge Trails,2
10012701,Valley Trail to Canada Cliff Trail,1
10354104,"Precipice, Orange, Black Path and Schooner Head Loop",2
10235846,Acadia Long Pond Loop Trail,2
10338973,Alder Trail to The Anvil,2
10009227,Bernard Mountain Trail,2
10347950,Penobscot Mountain and Bubbles Loop,3
10016643,A. Murray Young Path via Canon Brook  and Dorr South Ridge Trail,2
10346860,Parkman to Sargent to Maple Springs via Carriage Road,2
10357220,"Bowl, Beehive, Chaplain South Ridge and The Precipice Trail",3
10003185,Hunters Brook Trail,3
10326985,Jordan Stream and Carriage Road Loop,2
10015481,Dorr Mountain North Ridge Trail to Ladder Trail,3
10336808,Cadillac Man via Ladder Trail,3
10312233,Cadilac Mountain via Visitor Center,3
10347623,"North Bubble, South Bubble and Pemetic Mountain Loop",4
10301297,Jordan Pond Nature Trail,2
10011904,Hemlock Trail,2
10258982,Sargent East Cliffs Trail,3
10002084,Sluiceway Trail,2
10357489,Sundew Trail,2
10259002,Duck Harbor Mountain and Goat Trails to Deep Cove,3
10258959,Kebo Mountain Loop Trail,3
10512851,Dorr Mountain via Wild Gardens to Schiff to Emery Path,3
10376701,Schoodic Head and Buck Cove Mountain Trail,3
10290536,Aunt Betty Loop,3
10344064,Champlain Ridge via The Beehive Trail,4
10531584,"Flying Mountain, Valley Peak and St Sauveur Peak Trail",3
10004090,Great Notch Trail,3
10006506,Western Head and Cliff Trail,2
10009723,Alder Path Trail,2
10258651,Great Meadow Loop Trail,2
10330013,Bubble Divide and Sargent East Cliffs Trail Loop,3
10033568,Acadia East Trail,2
10444304,"Dorr, Cadillac, Pemetic and Dike Peak Loop",4
10477761,Duck Brook Trail,2
10012522,Little Harbor Brook Trail,2
10003798,Triad Peak Loop,3
10006288,Western Mountain Ridge Trail,3
10357245,Bernard Mountain: West Ledge Trail,2
10258953,Orange and Black Path Trail,2
10355503,Lower Harbor Trail,2
10012262,Spring Trail and Amphitheater Trail,3
10005747,Duck Harbor and Deep Cove Trail,3
10539067,Beech Mountain West Ridge and South Ridge Trails Loop,3
10006592,Great Long Pond Trail from Great Notch,3
10338365,Sargeant Mountain Ridge Loop,4
10324476,McFarland Mountain and Youngs Mountain Trail,3
10526285,"Mansel, Bernard and Beach Mountain Loop",4
10290169,Acadia Carriage Road from Bar Harbor to Jordan Pond,4
10340472,Homans Path to Kane Path to Wild Gardens Path Loop,3
10042693,Ledge Trail,2
10477074,Cadillac North Ridge Trail to Cadilac South Ridge Trail,3
10376686,Wonsqueak Bike Path Loop,3
10263509,Homan Path loop,2
10376706,Frazer Point via Frazer Creek Bike Path,2
10011991,Bowditch and Long Pond Trails via Duck Harbor Trail,3
10419277,Redfield Hill Loop,2
10505598,Schoodic Woods to Blueberry Hill,3
10350967,Pretty Marsh Trail,2
10001379,South Face Trail,3
10372065,Jordan Cliffs Trail to Bubbles Trail to Jordan Pond Path,3
10330014,"Bubble Divide, Sargent East Cliffs, Penobscot Mountain Trail",4
10531734,Valley Trail and Canada Cliff Loop,2
10526284,"Jordan Cliffs, South Bubble and Pemetic Mountain Loop",4
10477083,Champlain North Ridge to Champlain South Ridge to Gorham Mountain Trail,3
10001291,Western Head via Goat Trail,3
10008622,Birch Spring Trail,3
10259006,Median Ridge and Nat Merchant Trails,3
10259003,Eben's Head Trail,2
10376696,Birch Harbor Mountain Bike Path,3
10267407,Scenic Shore Trail [PRIVATE PROPERTY],3
10236223,Greenstone Ridge Trail: Windigo to Tobin Harbor,4
10012657,Rainbow Cove Trail,2
10006085,Malone Bay to Hatchett Lake,4
10003143,Ishpeming Trail to Ishpeming Point,4
10269389,Blind Ash Bay Trail,3
10269392,Kabetogama Lake Overlook Trail,2
10032691,Cruiser Lake to Brown Lake and Anderson Bay,3
10269394,Beaver Pond Overlook Trail,2
10021579,Kab-Ash Trail,4
10357581,Sullivan Bay Trail,2
10233735,Black Bay Beaver Pond Trail,2
10265487,St. Louis Riverfront Trail,3
10030475,Jefferson National Expansion Memorial,2
10005697,Grinnell Glacier Trail,3
10012848,Avalanche Lake via the Trail of the Cedars,2
10241534,Iceberg Lake Trail,2
10000669,Hidden Lake Trail,2
10241253,Highline Trail - Logan Pass to Granite Park Chalet,3
10027388,St. Mary and Virginia Falls Trail,2
10283805,Hidden Lake Overlook,2
10012004,Cracker Lake Trail,3
10263769,Trail of the Cedars,1
10038233,The Garden Wall,4
10235887,Grinnell Lake Trail,2
10271699,Granite Park via Highline Trail,3
10274946,Redrock Falls via Swiftcurrent Pass,2
10035600,McDonald Creek Trail,2
10003785,Swiftcurrent Pass Trail To Swiftcurrent Mountain,4
10002912,Siyeh Pass Trail,4
10036124,Going-to-the-Sun Road: West Glacier to Saint Mary,4
10011534,Dawson Pass and Pitamakan Pass Loop,4
10031320,Scenic Point,3
10037163,Apikuni Falls Trail via Appekunny Creek Trail,2
10038315,Beaver Ponds Loop Trail,3
10235884,Ptarmigan Lake Trail,3
10027387,Bullhead Lake Trail,3
10039723,Running Eagle Falls Trail,1
10038226,Apgar Lookout Trail,3
10034098,Johns Lake Loop,2
10017589,Gunsight Pass Trail,4
10376356,The Loop and Garden Wall,4
10036121,Haystack Butte Trail,3
10235872,Swiftcurrent Nature Trail,2
10240701,Mount Oberlin Trail,2
10235859,Mount Brown Lookout Trail,4
10032775,Boiling River Trail,1
10376354,Grinnell Overlook via Granite Park,4
10249485,Twin Falls Trail via Two Medicine Lake West End Boat Dock,2
10294736,Mammoth Hot Springs Terraces,1
10011771,Granite Park Trail,3
10006569,Piegan Pass Trail,4
10241211,Rocky Point Trail,2
10235892,Rockwell Falls Trail,3
10041288,Rainbow Falls Trail,2
10031310,Huckleberry Mountain Lookout,4
10235860,Sperry Chalet Trail,4
10289090,Rocky Point via Lake McDonald Trail,2
10254236,Florence Falls Trail,3
10003887,Upper Two Medicine Trail,3
10013265,Baring Falls via Piegan Pass Trail,2
10017113,Numa Ridge Lookout Trail,4
10009684,Snyder Lake Trail,3
10281176,McDonald Creek Via Johns Lake,2
10042208,Lake McDonald Trail,3
10036122,Otokomi Lake,4
10039716,Sun Point Nature Trail,1
10005563,Bowman Lake Trail,4
10013134,Two Medicine Lake Loop,3
10264124,Baring Falls Via Piegan Pass Trail,1
10031960,Aster Park,2
10031955,Ptarmigan Trail to Cosley Lake,4
10034097,Boulder Pass Trail,4
10235891,No Name Lake via Dawson Pass Trail,3
10301762,North Circle,4
10028603,Sky Rim Loop Trail,4
10264163,Sheepeater Cliff Trail,1
10012097,Quartz Lake Loop Trail,4
10287797,Grinnell Lake and Lake Josephine via Piegan Pass Trail,4
10266414,Hidden Meadow Trail,2
10235888,Oldman Lake via Pitamakan Pass Trail,4
10349003,Swiftcurrent Pass Loop,1
10033837,Hellroaring Creek Loop Trail,4
10350237,Siyeh Summit,4
10011788,Jackson Glacier Trail,4
10235906,Sunrift Gorge Trail,2
10016776,Triple Divide Trail,4
10035609,Appistoki Falls,1
10263325,Lincoln Lake,4
10263342,Scalplock Lookout Trail,3
10290940,Cobalt Lake,3
10290937,Paradise Point and Aster Park,2
10042220,Red Eagle Lake,3
10035603,Mokowanis River - Stoney Indian Pass,4
10007651,Saint Mary Lake Trail,4
10235901,Lake Francis Trail,4
10039709,Kootenai Lakes Trail,3
10013890,Belly River Trail to Cosley Lake,4
10291009,Twin Falls via Two Medicine Creek South Shore and North Shore Trail,3
10026859,Bacon Rind Creek Trail,2
10235900,Boulder Pass to Lake Janet,3
10036123,Beaver Pond Trail,2
10011486,Redgap Pass Trail,4
10018445,Kintla Lake Campground,3
10290181,Paradise Point Trail,1
10033012,Cobalt Lake-Two Medicine Pass,4
10035599,Fish Lake Trail,3
10037155,Harrison Lake,3
10381279,Highline and Swiftcurrent Pass Trail,4
10235909,Apgar Bike Trail,2
10290935,Aster Park Overlook and Rockwell Falls,3
10030543,Pebble Creek Trail via Northeast Trailhead,3
10005155,Two Medicine Lake South Shore Trail,3
10031962,Mount Henry Trail and Scenic Point via East Glacier Park Village,4
10271983,Mount Brown Lookout via Gunsight Pass Trail,4
10326273,Chief Mountain,3
10004411,Howe Lake Trail,2
10263320,Akokala Lake Trail,4
10027448,Specimen Creek Trail,4
10005020,Belly River Trail,4
10259215,Black Butte Trail to Big Horn Peak,4
10001949,Medicine Grizzly to Triple Divide Pass,4
10038232,Continental Divide Trail to Fifty Mountain Shelter,4
10376353,Swiftcurrent Mountain via Granite Park Trail,4
10263321,Logging Lake Trail,4
10271984,Comeau Pass Via Sperry Lake Trail,4
10273117,Bowman Lake Trail to Upper Waterton Lake,4
10290936,Upper Two Medicine Creek Loop,4
10029725,Daly Creek Trail,4
10333798,"Ptarmigan Trail to Helen Lake, Elizabeth Lake, Cosley Lake, Stoney Indian Pass, Waterton Valley Trail",4
10000491,Firebrand Trail to Ole Creek,4
10317068,Stanton Mountain,4
10377845,Riverside Ski Trail Loop,3
10318861,Granite Park to Flattop Mountain Trail,4
10376344,Upper Kintla Lake,4
10037153,Waterton Valley Trail,4
10287969,Rescue Creek Trail to Turkey Pen Peak (Gardner Side),4
10334016,Covey Meadow Loop,2
10263336,Nyack-Coal Creek Loop,4
10366671,Kinta Lake Boulder Pass Trail to Goat Haunt Ferry,4
10270721,Northern Traverse: Chieftan Mountain to Kintla Lake,4
10490351,Firebrand Pass,4
10376345,Kinta Lake via Boulder Pass Trail,4
10031948,Huckleberry Mountain Nature Trail,2
10270943,Glacier National Park Full Traverse - Kintla Lake to Lake McDonald,4
10259216,Sportsman Lake Crescent High Lake Trail Loop,4
10381285,Lower Quartz Lake via Quartz Creek Trail,4
10035416,Bannock Ski Trail,2
10263333,Loneman Lookout Trail,4
10005605,Fielding Coal Creek Trail,4
10418476,Apikuni Mountain,4
10005832,Snyder Ridge Trail,4
10263339,Lake Isabel Trail,4
10258674,Fan Creek Trail,4
10001820,Gable Pass Trail via Otatso Creek,4
10290934,Painted Tepee Peak and Cobalt Lake Trail,4
10004766,Dry Fork Trail,3
10271947,Fawn Pass to Fan Creek Trail,4
10342981,Belly River Trail to Foot Glenns Lake,4
10004778,Cut Bank Pass via Pitamakan Trail,4
10271950,Daly Creek to Crescent Lake,4
10271949,Daly Creek to Shelf Lake,4
10483794,North Fork Flathead River Paddle,3
10294628,West Lakes Trail  [CLOSED],4
10478760,Nyack Creek,4
10236212,Wheeler Peak Trail via Stella Lake Trail,3
10006002,Bristlecone Pine Glacier Trail,2
10026784,Alpine Lakes Trail,2
10261421,Titus Canyon Road,4
10032993,Lehman Cave,1
10309295,Bristlecone and Alpine Lakes Loop,3
10258133,Wheeler Peak Scenic Drive,4
10236215,Baker Lake Trail,4
10309294,Teresa Lake,1
10313540,Baker Lake-Johnson Lake Loop,4
10024320,Lexington Arch Trail,2
10309296,Wheeler Peak Trail via Alpine Lakes Trail,3
10309297,Stella Lake Trail,2
10028528,Lehman Creek Trail,3
10270278,Rhyolite Ghost Town,1
10236198,Sky Islands Forest Trail,2
10027382,Pole Canyon Trail,4
10026785,Osceola Ditch Intepretive Trail,2
10111533,Lehman Caves Visitor Center and Mountain View Nature Trail,2
10313538,Johnson Lake via Snake Creek,4
10313543,Dead Lake Trail,3
10307901,Serviceberry Loop,3
10313599,Snake Creek Overlook,2
10402715,Thimble Peak Trail,3
10313536,Johnson Lake via South Fork Baker Creek,4
10032668,Carlsbad Caverns National Park Trail,1
10020405,North Slaughter Canyon Trail,3
10037870,Carlsbad Caverns Highway to Carlsbad Caverns National Park,4
10236113,Juniper Ridge Trail,3
10034813,Yucca Canyon Trail,3
10263365,Slaughter Canyon Cave Trail,2
10324970,Rattlesnake Canyon,3
10269986,Walnut Canyon Trail,2
10033597,Clingmans Dome Observation Tower Trail,1
10239649,Andrews Bald Trail,2
10026405,Deep Creek Loop Trail,2
10240984,Mouse Creek Falls via Big Creek Trail,2
10233969,Juney Whank Falls Trail,1
10042720,Hemp Hill Road Trail,2
10029227,Oconaluftee River Trail,2
10281044,Deep Creek Waterfall Loop,2
10032536,Kephart Shelter via Kephart Prong Trail,2
10034655,Forney Ridge Trail,4
10028063,Shuckstack Tower via Appalachian Trail,3
10026408,Big Creek Trail,3
10032538,Newfound Gap to Clingmans Dome Trail,4
10302565,"Deep Creek, Loop and Indian Creek Loop Trail",2
10030322,The Boogerman Trail,3
10111323,Charlies Bunion via Kephart Loop,4
10037754,Mount Sterling Overnight Loop Trail,4
10030852,Gregory Bald via Twentymile,4
10033602,Smokemont Loop Trail,3
10111483,Silers Bald and Forney Creek Loop Trail,4
10111306,Cataloochee Divide Trail,4
10028071,Noland Divide Trail,4
10239506,Flat Creek Trail,3
10258452,Appalachian Trail: Charlie's Bunion and Kephart Loop,4
10030314,Silers Bald Trail,3
10313370,Deep Creek to Clingman's Dome Loop,4
10240347,Deep Creek Martin's Gap Sunkota Ridge Trail Loop,4
10036690,Fork Mountain Loop Trail,4
10268015,Purchase Knob Trail,1
10257709,Little Cataloochee Trail,4
10037743,Bradley Fork and Chasteen Creek Loop Trail,4
10111166,Newfound Gap and Low Gap,4
10111674,Little Tennessee Lakeshore Trail,4
10033598,Indian Creek and Sunkota Ridge Trail,4
10247003,Forney Creek Trail,4
10111988,Rough Fork Trail,4
10034661,Mingus Mill and Newton Bald Trail,4
10287515,Appalachian Trail: Fontana Dam to Davenport Gap,4
10258640,Ferguson Cabin Trail Loop,1
10029231,Big Fork Ridge Loop Trail,3
10350178,Forney Ridge Trail to Clingmans Dome Loop,2
10029206,Shuckstack via Twentymile,4
10015682,Twentymile Loop Trail,3
10258639,Spruce Fir Self-Guiding Nature Trail,1
10259218,Road Prong Trail,3
10253737,Cherokee to Clingmans Dome via 441,4
10398300,Lonesome Pine Overlook,3
10264326,"Appalachian Trail, Lost Cove, and Lakeshore Loop",4
10291425,Fontana Dam To Fire Tower,3
10111184,Balsam Mountain Trail to Appalachian Trail Junction,4
10235708,Chasteen Creek Trail,4
10302284,"Twentymile, Gregory Bald, and Shuckstack Loop",4
10111285,Caldwell Fork Loop,4
10293654,Kephart Prong Trail - Charlies Bunion - Mount LeConte,4
10389405,Hemphill Bald via Cataloochee Divide Trail,3
10259333,Deep Creek Trail,3
10013980,Enloe Creek Trail,3
10308036,Deep Creek/Indian Creek Loop,4
10008848,Baxter Creek Trail,4
10442841,Mount LeConte and Rainbow Falls and Grotto Falls via Appalachian Trail,4
10259317,Hazel Creek and Bone Valley Trail,4
10252302,Cooper Creek Trail,3
10290132,Mount Cammerer via Big Creek Trail,4
10259316,"Eagle Creek, Spence Field, and Hazel Creek Loop Trail",4
10308037,Noland Divide Trail to Deep Creek Trail Loop,4
10258631,Smokemont Self-Guided Nature Trail,2
10314100,Pretty Hollow Gap Trail,4
10010509,Palmer Creek Trail,4
10365352,Noland Creek Trail,4
10308922,Mount Cammerer and Mount Sterling Loop,4
10391389,"Purchase Road, Ferguson Cabin, and Catalochee Divide Loop",3
10263496,Newton Bald Trail,4
10030317,Newton Bald Loop Trail,4
10256461,Fork Ridge Trail,4
10011814,Kanati Fork Trail,4
10325962,Forney Ridge and Forney Creek Loop,4
10235682,Tow String Trail,3
10011235,Wolf Ridge Trail to Gregory Bald,4
10341786,Swag Loop,4
10021453,Hyatt Ridge Loop Trail,4
10259300,Balsam Mountain Nature Trail,2
10259322,Forney Ridge and Noland Divide Loop Trail,4
10300214,Forney Ridge to Silers Bald to Clingman Loop,4
10457006,"Bradley Fork, Dry Sluice Gap, Appalachian, Hughes Ridge and Chasteen Creek Loop",4
10327184,Spruce Mountain Trail,3
10386497,Appalachian Trail: Lake Fontana Dam to Clingmans Dome,4
10259298,Big Creek Perimeter Loop,4
10013141,Rich Gap via Long Hungry Ridge Trail,4
10036694,Spruce Mountain Loop Trail,4
10236356,Lakeshore Trail via Fontana Dam,4
10431929,"Thomas Divide, Newton Bald and Mingus Creek Trail",4
10264443,Hemphill Bald via Caldwell Fork Trail,4
10423168,Shuckstack via Twenty Mile Loop,4
10235686,Newfound Gap to Long Ridge Campsite,4
10111208,Beech Gap Trail to McGee Springs,4
10235664,Indian Creek to Martin's Gap Trail,4
10527458,Lakeshore and Tunnel Bypass Trail Loop,3
10349433,Lakeshore Loop,4
10327185,Beech Gap Trail,3
10263693,Davenport Gap to Low Gap Loop Trail,4
10468692,Big Creek and Mt Sterling Loop,4
10476068,Clingsman Dome Loop,4
10294045,Mount Sterling Backpacking Trail,4
10404669,Long Bunk Trail via Mount Sterling Trail,4
10369466,"Goldmine, Forney and Noland Loop",4
10539892,"Appalachian Trail, Rocky Top, Eagle Creek and Lakeshore Trail",4
10333818,Beech Flats Quiet Walkway,2
10235667,Cold Spring Gap Trail,4
10400232,"Cooper Creek Trail, Deeplow Gap Trail, Mingus Creek Trail, and Thomas Divide Trail Loop",4
10332652,Big Fork Ridge/Caldwell Fork/Boogerman/Caldwell,3
10422498,Sugarland Mountain and Huskey Gap Trail,4
10352958,Springhouse Branch Trail via Forney Ridge Trail,4
10315779,Fontana Dam to Cade’s Cove,4
10315058,Benton MacKaye Trail: Smokemount to Big Creek,4
10375085,"Silers Bald via Lakeshore Trail, Bear Creek Trail, and Welch Ridge Trail",4
10486155,"Mt. Collins Shelter, Clingman/Forney Trail and Camp 68",4
10427729,Forney Loop,4
10503675,Polls Gap-Rough Fork Tr to Caldwell Fork Tr,3
10236044,Wind Canyon Trail,1
10263868,Caprock Coulee Loop,2
10236045,Painted Canyon Nature Trail,1
10235012,Petrified Forest Trail,3
10235004,Maah Daah Hey Trail,4
10236047,Lower Paddock Creek Trail,3
10269387,Buck Hill Trail,1
10236042,Ridgeline Nature Trail,1
10236043,Coal Vein Trail,1
10236055,Buckhorn Trail,3
10236046,Jones Creek Trail,3
10329957,Boicourt Overlook Trail,1
10292724,Achenbach and North Achenbach Trail Loop,4
10269386,Old East Entrance Station Trail,1
10443456,Painted Canyon Trail,3
10291297,The Big Plateau Trail,3
10291317,Lone Tree Spring Trail,4
10239359,Achenbach/Bison Trail Loop,4
10347969,East River Road to Scenic Loop Drive,4
10291315,Peaceful Valley Ranch Trails,2
10291314,Upper Talkinton Loop Trail,4
10291316,Ekblom and Maah Daah Hey Trail,4
10236048,Upper Paddock Creek Trail,4
10032574,Ledges Trail,1
10235835,Brandywine Gorge Trail,1
10035195,Stanford House to Brandywine Falls Trail,2
10238254,Blue Hen Falls Trail,1
10039328,Salt Run Trail,2
10034704,Plateau Trail,2
10245164,Pine Grove Trail and Ledges Trail Loop from Kendall Lake,2
10272971,Buckeye Trail to Valley Bridle Trail Loop,2
10234182,Wetmore Bridle Trail,2
10257890,Ohio and Erie Canal Towpath Trail: Brecksville Station,2
10266197,Buckeye Trail: Blue Hen to Jaite,3
10264336,Buckeye Trail: Jaite to Brecksville Station,3
10000147,Boston Run Trail,2
10243139,Kendall Lake Loop,1
10235836,Pine Grove Trail,2
10019479,Buckeye Trail and Ohio & Erie Canal Towpath Loop,2
10235844,Oak Hill Trail,1
10344553,Ledges Trail and Pine Grove Trail Loop,2
10306982,Boston to Red Lock Loop via Buckeye Trail and Ohio and Erie Canal Towpath,3
10310616,Wetmore Outer Loop,3
10235841,Tree Farm Trail,2
10276110,Riding Run Trail Loop,2
10344781,Ohio and Erie Canal Towpath: Peninsula to Boston Mills,2
10295028,Perkins Trail and Riding Run Loop,2
10300429,Ohio and Erie Canal Towpath from Ira Trailhead,2
10305108,Ledges Trail Loop via Haskell Run Trail,2
10295083,Furnace Run,1
10240928,Cross Country Trail from Quick Road,2
10276946,Cross Country Trail from Kendall Lake,2
10344771,Ohio and Erie Canal Towpath from Boston Mills to Peninsula,2
10344762,Ohio and Erie Canal Towpath: Red Lock to Peninsula,2
10344879,Buckeye Trail: Jaite to Boston,3
10355894,Twin Sister Falls,1
10270881,East Rim MTB Trail,2
10346689,"Wetmore, Lake and Salt Run Trail Loop ",3
10320598,"Perkins Trail, Riding Run, and Furnace Trail Loop",3
10342415,Buckeye Trail to Bridle Trail Loop,4
10344779,Buckeye Trail and Ohio and Erie Canal Towpath Loop Extended,3
10012275,Haskell Run Trail,2
10348791,Buckeye Trail: Short Loop,3
10294673,Valley Bridle Trail,2
10344875,Buckeye Trail and Bridle Trail Loop from Red Lock Trailhead,3
10235837,Forest Point Trail,2
10406483,Ohio and Erie Canal Towpath and Buckeye Trail Loop,3
10406135,"Buckeye, West Highland Road, and Stanford Loop",4
10270879,Cuyahoga Valley Trail,3
10324329,Hale Farm Connector to Ohio & Erie Canal Towpath Trail,2
10376904,Langes Run and Butler’s Trail Loop,2
10307663,Three Waterfalls Loop [PRIVATE PROPERTY],3
10235829,Old Carriage Trail [CLOSED],3
10000482,Garfield Peak Trail,2
10034294,Cleetwood Cove Trail,2
10038157,The Watchman Peak Trail,1
10000879,Mount Scott Trail,2
10006702,Discovery Point Trail,2
10249415,Plaikni Falls Trail,2
10031540,Wizard Island Trail,2
10016688,Sun Notch Trail,1
10249416,Pinnacles Valley Trail,1
10033225,Mazama Village to Rim Village at Crater Lake,3
10260669,Crater Lake Rim Scenic Drive,4
10013161,Godfrey Glen Trail,1
10007903,Crater Peak Trail,3
10015976,Annie Creek Canyon Trail,2
10012733,Castle Crest Wildflower Garden Trail,1
10008619,Dutton Creek Trail,2
10236072,Lightning Spring Trail,3
10309323,Pacific Crest Trail and Alternate Loop,4
10236071,Lady of the Woods Trail,2
10311520,Stuart Falls Trail,4
10339650,Union Peak Trail,4
10384539,PCT: Crater Lake to Willamette Trailhead,4
10023320,Boardwalk Loop Trail,2
10007467,Weston Lake Loop Trail,2
10236209,Oakridge Trail,2
10236213,Congaree River Trail,3
10111657,Kingsnake Trail,2
10236207,Congaree Bluff Trail,2
10269694,Cedar Creek,3
10451634,Congaree River Blue Trail,3
10235471,Notch Trail,1
10236013,Castle Trail,3
10036809,The Door Trail,1
10040859,Saddle Pass Trail,1
10021545,Medicine Root Loop Trail,2
10263286,The Window Trail,1
10037874,Cliff Shelf Nature Trail,1
10039409,Fossil Exhibit Trail,1
10026500,Rankin Ridge Interpretive Trail,1
10018051,Wind Cave Canyon Trail,2
10028191,Lookout Point Trail and Centennial Trail Loop,3
10036805,Cold Brook Canyon Trail,2
10033733,East Bison Flats Trail,4
10037873,Boland Ridge Trail,3
10448920,Sage Creek Loop,4
10312492,Centennial Trail: Highway 87 to Highlander Rd,3
10354442,Sheep Mountain Table Road,4
10028190,Elk Mountain Interpretive Trail,2
10333773,Prairie Vista Loop,2
10236061,Highland Creek Trail to Centennial Trail Loop,4
10042715,Alum Cave Trail to Mount LeConte,3
10234019,Chimney Tops Trail,2
10000685,Rainbow Falls Trail,3
10002171,Grotto Falls Trail,2
10243771,Laurel Falls Trail,2
10233267,Abrams Falls Trail,2
10111322,Charlies Bunion via Appalachian Trail,3
10002866,Ramsey Cascades Trail,3
10259284,Peregrine Peak via Alum Cave Bluffs Trail,2
10259229,Spruce Flats Falls Trail,1
10111932,Porters Creek Trail,2
10026407,Mount Cammerer via Low Gap Trail,3
10040734,Gatlinburg Trail,1
10012354,Laurel Falls and Cove Mountain,3
10264089,Jump Off Trail via Appalachian Trail,2
10030861,Cucumber Gap and Little River Loop Trail,2
10040730,Indian Flats Falls via Middle Prong Trail,3
10259853,Cades Cove Loop Road,3
10036684,Mount LeConte via Appalachian Trail and Boulevard Trail,4
10305945,Cataract Falls,1
10015520,Gabes Mountain Trail to Hen Wallow Falls,2
10234282,Mount LeConte and Rainbow Falls via The Bullhead Trail,4
10259336,Baskins Creek Trail and Baskins Creek Falls,3
10111797,Mount LeConte via Trillium Gap Loop Trail,4
10250846,Icewater Spring via Appalachian Trail,3
10241040,Middle Prong Trail,3
10111984,Rocky Top from Lead Cove Trailhead,4
10033590,Spruce Flats Falls via Lumber Ridge Loop,3
10235587,Roaring Fork Motor Nature Trail,3
